ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,SCUOLABUS,TRASPORTIPUBBLICIURBANI,TRASPORTIPUBBLICIINTERURBANI,TRASPORTIFERROVIARI,MEZZIPRIVATI,TRASPORTODISABILI,PISTACICLABILE,ALTRO
202021,UDTL01000E,0301290060,NO,SI,SI,NO,SI,SI,SI,-
202021,ANMM80901L,0420470321,SI,SI,NO,NO,SI,SI,NO,-
202021,BIEE805082,0960740001,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,REIC821003,0350380256,SI,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,MCMM834013,0430130288,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,PNMM821016,0930100002,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,BOAA874026,0370110017,SI,SI,SI,NO,SI,SI,SI,-
202021,MNPS008015,0200021222,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PVMM819017,0181760308,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CBRC02601E,0700060229,NO,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,PDEE868012,0280892680,SI,NO,NO,NO,SI,NO,NO,-
202021,MIEE8E402V,0150700002,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,FEAA81404B,0380270025,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BAAA17801B,0720460491,SI,NO,NO,NO,SI,SI,SI,-
202021,MOAA045025,0360301964,SI,SI,SI,NO,SI,SI,NO,-
202021,CTEE8AN026,0870491336,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,AQIC849007,0660491505,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MOMM804011,0360030276,SI,NO,NO,NO,SI,SI,NON DEFINITO,Pista ciclo/pedonale
202021,PAEE85101R,0820534673,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,VARC030007,0120260001,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,TOIS00400V,0012170014,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,VAMM828027,0120880343,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MIAA83701V,0150620502,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MOTF01901A,0360400729,NO,SI,NO,NO,SI,NO,NO,CON NAVETTE
202021,CREE80201C,0190590148,SI,NO,NO,NO,SI,SI,NO,a piedi
202021,ARTF02000T,0510020064,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,TVMM854015,0260921433,NO,SI,SI,NO,SI,NO,SI,-
202021,CHEE07203V,0690990175,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BSAA89604Q,0170880864,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,CSEE8AY02E,0781300937,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PCRC00301N,0330320166,NO,SI,SI,NO,SI,NO,NO,-
202021,MIAA86201G,0152430315,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MIEE87201B,0151513057,NO,NO,SI,NO,SI,NO,NO,-
202021,PAEE8AR055,0820534167,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CNMM820015,0042120006,SI,NO,SI,SI,SI,SI,NO,-
202021,AVEE87403X,0641150042,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,SSAA84404P,0900030045,SI,NO,NO,NO,SI,NO,NO,-
202021,VIEE884019,0240573338,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,PGMM81401T,0540280676,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MIEE83303V,0152130842,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,KREE81701C,1010160001,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,AGIC819001,0840321043,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CTTD04202V,0870372936,NO,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,LEMM8AP011,0750270821,SI,NO,NO,NO,SI,NO,NON DEFINITO,bici - a piedi
202021,BORC003019,0370370424,NO,NO,SI,NO,SI,NO,SI,-
202021,CSAA864012,0780960728,SI,NO,NO,NO,SI,SI,NO,-
202021,CLAA821027,0850044977,SI,SI,NO,SI,SI,NO,NON DEFINITO,-
202021,VRIC845001,0230113379,SI,NO,NO,NO,SI,SI,NO,-
202021,LUEE836048,0460075030,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PARC03801B,0820532951,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,CRMM81901R,0190671575,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,CTIC8AN003,0870491034,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,TOIC886007,0011270001,SI,NO,SI,NO,SI,NO,NO,-
202021,PVCT700002,0181100347,SI,SI,SI,NO,SI,NO,NO,-
202021,PEAA83903D,0680240074,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,NAPM43000V,0630410043,NO,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,KRMM80901C,1010250765,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BRRF01003B,0740171677,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CSEE837075,0781530951,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PRIC813002,0340150199,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,VIIC87300R,0241242835,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,TOEE80403V,0012000001,SI,SI,SI,NO,SI,SI,SI,-
202021,CEEE892018,0610220021,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,ALVC02000D,0061490004,SI,NO,SI,NO,SI,SI,NO,-
202021,ANEE81102P,0420020173,SI,SI,NO,NO,SI,SI,NO,-
202021,NAAA8EZ019,0630291122,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PCMM80401B,0330280101,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BGAA86903T,0162300060,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BSEE854094,0170580850,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,AGAA80802C,0840254459,SI,SI,NO,NO,SI,NO,NO,-
202021,CNEE83801B,0040580001,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BGAA84101X,0160520034,SI,NO,SI,NO,SI,SI,NO,-
202021,MIEE858015,0151340891,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,RMAA8B4019,0580910503,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BGEE80701N,0160240120,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,NUPS090006,0910511815,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PCEE81102L,0330490069,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,FITD00801T,0480330002,NO,SI,NO,NO,SI,NO,NO,-
202021,PREE84001C,0340140228,SI,SI,SI,SI,SI,SI,NO,-
202021,TVEE841025,0260802798,SI,SI,NO,NO,SI,SI,NO,-
202021,FOTF00101E,0400450479,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VIEE81408A,0240032476,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,ALEE03704B,0061770010,SI,SI,SI,NO,SI,SI,NO,-
202021,VVEE820021,1020431005,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,COEE826074,0132550152,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,FEMM816014,0380040444,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,TOEE82502V,0010550002,SI,NO,NO,NO,SI,NO,NO,-
202021,SRTE016022,0890131445,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FIPS01802N,0480430029,NO,SI,SI,NO,SI,NO,NO,-
202021,VEMM85601R,0270240675,SI,NO,NO,NO,SI,NO,SI,-
202021,TREE817034,0550020186,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,NAIC8FB008,0630731195,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,NAPS05000G,0630492094,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PAEE01205B,0820534187,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RMEE8GM02L,0580910440,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MBEE86402A,1080250713,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BLAA82604G,0250620743,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CNRC00350T,0040780001,NO,SI,SI,NO,SI,SI,SI,-
202021,SIAA82401E,0520320018,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,FOMM80302G,0400440411,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,AO1A007090,0070686100,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CSMM8AE011,0781230926,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CREE82305N,0190360019,SI,SI,NO,NO,SI,SI,SI,-
202021,BOMM80501V,0370280740,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,VIMM85201R,0241123462,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,VATD08000G,0121190659,NO,SI,SI,NO,SI,NO,NO,-
202021,FEEE817044,0380040161,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,TOAA89801A,0010080009,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,SVMM812023,0090040090,SI,SI,SI,SI,SI,SI,NO,-
202021,CAEE87302D,0921051066,SI,NO,NO,NO,SI,NO,NO,-
202021,BNPS010006,0620081170,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CLEE014019,0850073924,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RNEE820015,0990030207,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SAAA89104P,0651160022,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PZIS01700R,0760800486,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,CREE811039,0190470197,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,PIAA815049,0500020002,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MEAA83208Q,0830453628,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,UDEE842029,0301290039,NO,NO,NO,NO,SI,NO,NO,-
202021,TAAA802011,0730270001,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,COEE81301Q,0130750137,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PAAA87102T,0820534365,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,FIEE82904N,0480530008,SI,SI,SI,NO,SI,SI,NO,-
202021,OREE812077,0950110081,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,PGIC833006,0540012550,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,-
202021,NAMM8CX01L,0630491968,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PZIC81700L,0760830450,SI,NO,SI,NO,NO,NO,NON DEFINITO,-
202021,BREE826014,0740110101,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,SAPS02401E,0650730501,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,KRTD00650P,1010121478,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,CASL01000N,0920091269,NO,SI,SI,SI,NO,NO,NON DEFINITO,-
202021,BGPS05000B,0160240646,SI,SI,SI,NO,SI,SI,NO,-
202021,MIIS003003,0150021486,NO,SI,SI,SI,SI,SI,NO,-
202021,ATEE80605R,0051180002,SI,SI,SI,NO,SI,SI,NO,-
202021,MOEE83601D,0360200076,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MEPC031017,0830483155,NO,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,SAEE8AV017,0650541683,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,LTEE813033,0590080907,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BOIC86000A,0370240738,SI,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,TVEE825038,0260533054,SI,SI,SI,NO,NO,NO,NO,-
202021,CSPC07601V,0780700860,SI,NO,NO,NO,SI,SI,NO,-
202021,ANIC80400C,0420020856,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PIAA84205P,0500390400,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BOEE87302G,0370060139,NO,SI,NO,NO,SI,SI,SI,-
202021,FGPC046022,0710100104,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CNEE80205R,0041440003,SI,NO,SI,NO,SI,NO,NO,-
202021,CBAA82707A,0700790001,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,VCEE812053,0020140001,SI,NO,SI,NO,SI,NO,NO,-
202021,SAAA87703B,0650361658,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,SAAA81102Q,0651510002,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,GOMM800017,0310020006,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,ANMM80303Q,0420070350,SI,NO,SI,NO,SI,SI,NO,-
202021,MIMM837013,0150622023,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,RMEE8G402L,0580980206,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,VIMM827014,0240781017,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,TPAA81204G,0810012641,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,GEEE84403G,0100590102,SI,SI,NO,SI,SI,SI,NO,-
202021,PAIC825006,0820513745,NO,NO,NO,NO,SI,SI,NO,-
202021,PGAA00208Q,0540390007,SI,SI,NO,NO,SI,SI,NO,-
202021,SSEE83603X,0900330209,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,RMEE8FD011,0580911332,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CSAA84103B,0781220701,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,NOAA825015,0031060007,NO,SI,NO,NO,SI,SI,NO,-
202021,TOMM8A0013,0012720167,SI,SI,SI,NO,SI,SI,NO,-
202021,PGIS01100D,0540520646,NO,SI,SI,NO,SI,SI,NO,-
202021,CEAA8A2016,0610151338,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,ALAA808034,0060440001,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BAMM88701C,0720230423,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RCMM825016,0800970003,SI,SI,SI,NO,SI,SI,NO,-
202021,BAEE06501N,1100021156,SI,SI,NO,NO,SI,SI,NO,-
202021,CEPS130009,0610740974,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CZEE83905E,0790170064,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NAMM8EZ01D,0630291119,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,GETF01601X,0100250445,NO,SI,SI,NO,SI,NO,NO,-
202021,VIAA88002T,0241112275,SI,SI,NO,NO,SI,NO,NO,-
202021,TOAA81303C,0013060001,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CAAA8AB03T,1110250042,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BOAA824014,0370220030,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,NAMM8DX017,0630620488,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MIMM8CX01X,0151461115,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,ALAA81902D,0061510003,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,GRTA006018,0530110530,NO,SI,NO,NO,SI,NO,NO,-
202021,TAEE01302P,0730270139,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,MCMM805013,0430020207,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BAEE06900X,1100030079,SI,SI,NO,NO,SI,SI,SI,-
202021,CTEE008002,0870151790,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,NAAA10203D,0630010422,SI,NO,NO,SI,SI,SI,NON DEFINITO,-
202021,ENIS01300V,0860183214,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,NAAA8BP02V,0630591483,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,PRAA82304L,0340310200,SI,NO,NO,NO,SI,SI,NO,-
202021,UDRC01701L,0301290069,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,MCPS007018,0430490431,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,TPAA844021,0810124517,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FGAA820027,0710020208,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,TPIC81800E,0810044315,SI,SI,SI,NO,NO,SI,NO,-
202021,RCAA82106X,0800570150,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,FGPM00701E,0710492183,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VTMM822043,0560270202,SI,NO,NO,NO,SI,NO,NO,NO
202021,LUEE82501P,0460105002,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,ISIC822007,0940230193,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,AVAA86702E,0640251852,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CAMM03900X,0920111791,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,TPEE05807A,0810124589,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,RMRF03601G,0580911499,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,RMIS10100R,0580321583,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RCAA84901E,0800490139,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PDEE87405D,0280551874,SI,NO,NO,SI,SI,NO,NON DEFINITO,-
202021,VAAA850017,0120750913,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PGEE026027,0540132647,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CAAA09306P,0920090033,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,CAIC84200P,1110130445,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,NOAA812013,0031300003,SI,NO,SI,NO,SI,SI,NO,-
202021,TOAA87402V,0013090001,SI,NO,SI,NO,SI,SI,SI,-
202021,ALAA815048,0060030018,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SSEE806034,0900550369,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,ENEE05601Q,0860110509,SI,SI,SI,NO,SI,SI,NO,-
202021,MEEE82002C,0830733549,SI,NO,NO,NO,SI,NO,NO,-
202021,TOAA827029,0010940005,SI,NO,SI,NO,SI,NO,NO,-
202021,SSAA849082,0900640021,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,AQAA83801N,0660290058,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BLRH02000X,0250713984,SI,NO,NO,NO,SI,NO,NO,-
202021,VAMM86101T,0121181349,NO,SI,NO,NO,NO,NO,NO,-
202021,PVAA80102V,0181140292,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,RMAA846038,0580910035,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RCMM87201Q,0800630309,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,AGMM85801L,0840174151,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MIMM88401L,0150151254,SI,SI,NO,NO,SI,NO,SI,-
202021,SIIC81600P,0520320036,SI,SI,SI,NO,SI,SI,NO,-
202021,FIEE85701P,0480170316,NO,SI,NO,NO,SI,NO,NO,-
202021,AQEE815038,0660130304,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CTAA8AT029,0870040987,SI,SI,SI,NO,SI,SI,NO,-
202021,MEAA85103X,0830483223,SI,SI,NO,NO,SI,SI,NO,-
202021,VIIC85900E,0240910542,SI,NO,NO,NO,SI,NO,NO,SERVIZIO CAR - POOLING E PIEDIBUS
202021,FGMM80801Q,0710310095,NO,NO,NO,NO,SI,NO,NO,-
202021,SARC067022,0650500500,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,LEMM8AB01T,0750900217,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MSMM81101P,0450140003,SI,SI,SI,SI,SI,SI,NO,-
202021,PAEE8AK016,0820534721,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TOEE8AC04P,0011020001,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,ROTF01101N,0290014129,NO,NO,SI,NO,SI,NO,SI,-
202021,RCMM02800N,0800631016,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,FRMM830012,0600760521,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,LCEE828039,0970780001,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,MNPC02000G,0200300310,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,NUEE82901V,0910620247,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PAEE85101R,0820534672,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BSEE816022,0170290477,NO,SI,SI,NO,SI,SI,NO,-
202021,CSEE856029,0781560408,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MBMM89601Q,1080290660,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,BOMM85101L,0370060003,NO,SI,SI,NO,SI,SI,NO,-
202021,NOAA80705Q,0030650001,NO,NO,SI,NO,SI,NO,NO,-
202021,RGEE833012,0880092067,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BGEE87901G,0162070387,SI,SI,SI,NO,SI,SI,SI,-
202021,AVRI021013,0640570012,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,TOIC89200E,0010630004,SI,NO,NO,SI,SI,SI,NON DEFINITO,-
202021,TSPM004011,0320060113,NO,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,RMAA8DD01E,0580291561,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,MIAA8AR03B,0150770299,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,UDCT70100R,0301000003,SI,SI,NO,SI,SI,SI,NO,-
202021,PZMM858021,0760060378,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BSMM86901C,0170760220,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,TOEE82105P,0013030001,SI,SI,NO,NO,SI,NO,NO,-
202021,SITD008016,0520220017,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MOAA82601N,0360270050,SI,NO,NO,NO,SI,SI,SI,-
202021,MORC016019,0360400769,NO,SI,NO,NO,SI,NO,NO,-
202021,FIEE84502D,0480010001,SI,NO,SI,NO,SI,SI,NO,-
202021,ANAA843032,0420340124,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BIAA816032,0960200003,SI,SI,SI,NO,SI,SI,NO,-
202021,BAEE81902X,0720060348,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CNMM86001G,0040780043,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CTPM03000Q,0870152059,NO,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BOAA838023,0370440100,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PCMM00300G,0330321130,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,LEAA830028,0750370226,SI,NO,NO,NO,SI,SI,NO,-
202021,NAAA8D1025,0630491970,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PAAA02902C,0820534636,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PNEE814025,0930290001,SI,SI,NO,NO,SI,SI,SI,-
202021,VRMM845045,0230331102,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NAAA8E301A,0630491527,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PNEE830023,0930330006,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,SAEE815017,0651191745,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,LCAA82001B,0970361565,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CNMM818015,0042230003,SI,NO,NO,NO,SI,SI,NO,-
202021,TOEE8AP042,0010590011,SI,SI,NO,NO,SI,SI,SI,-
202021,RMMM8BC01N,0580101173,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,GEAA85601E,0100600198,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,FGIC863007,0710290339,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,NATF09701X,0630240092,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SAAA8BY058,0650410650,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,TOMM8BJ01D,0012540002,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,TAAA84803C,0730120079,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BGEE8AB026,0160910463,NO,SI,SI,NO,SI,SI,NO,-
202021,AGEE841029,0840314547,SI,SI,SI,NO,SI,SI,NO,-
202021,RGEE011027,0880091174,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,NATD01301D,0630350057,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PAEE87902N,0820534667,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,SSAA820024,0900040132,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,AGEE81502R,0840111099,SI,SI,NO,NO,SI,SI,NO,-
202021,MITD03601L,0151461596,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,NAAA17801L,0630680431,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,TVEE876013,0260911234,SI,SI,NO,NO,SI,NO,NON DEFINITO,Pista ciclopedonale
202021,PRMM81604N,0340220043,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,NAAA8EX03Q,0630271419,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CEIS04100D,0610521951,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,ANAA82901N,0420210111,SI,SI,NO,NO,SI,SI,NO,-
202021,ROPM01000Q,0290414131,NO,SI,NO,NO,SI,NO,NO,-
202021,CTRA046518,0870172100,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,BOTD021016,0370591001,NO,NO,SI,NO,SI,NO,NO,-
202021,ROIC82100G,0290413640,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,TORC024013,0011250035,NO,SI,SI,SI,SI,NO,NO,-
202021,MEAA83806L,0830953458,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RNAA82001X,0990030049,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BNTD022019,0620230013,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CZAA839037,0790110500,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,MIAA856018,0150850001,SI,NO,SI,NO,SI,SI,SI,-
202021,MIEE86902L,0150780538,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,PNEE822046,0930320008,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,NAAA8EV012,0630230015,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,PRMM81501P,0340240215,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,NAEE036042,0630491827,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
